,do_nothing,harvest_minerals,build_spawning_pool,train_zergling,train_queen,train_overlord,do_injection,attack
"(1, 11, 0, 13, 1, 1, 2, 3, 89, False, False, True, False, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 3, 89, True, False, True, False, 1, 11, 11, 12, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 1, 3, 90, True, False, True, False, 1, 11, 11, 13, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 0, 3, 90, True, False, True, False, 1, 11, 11, 13, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 0, 3, 90, True, False, True, True, 1, 11, 11, 13, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 0, 3, 89, True, False, True, True, 1, 11, 11, 13, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 3, 89, True, False, True, True, 1, 11, 11, 13, 1, 1, 4, 3)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 87, False, False, True, False, 1, 11, 11, 13, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 87, True, False, True, False, 1, 11, 11, 13, 1, 1, 4, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 86, False, False, True, False, 1, 11, 11, 13, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 2, 4, 86, True, False, True, False, 1, 11, 11, 13, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, False, 1, 11, 11, 13, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, True, 1, 11, 11, 14, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, True, True, True, 1, 11, 11, 15, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, False, 1, 11, 11, 15, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 4, 86, True, False, True, True, 1, 11, 11, 15, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 6, 4, 86, True, False, True, True, 1, 11, 11, 15, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 6, 4, 85, True, False, True, False, 1, 11, 11, 16, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 6, 4, 85, True, False, True, True, 1, 11, 11, 16, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 6, 4, 85, True, True, True, True, 1, 11, 11, 16, 1, 1, 0, 4)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 5, 84, True, True, True, True, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 13, 1, 1, 4, 5, 84, False, False, True, False, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 92, True, False, True, False, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 92, True, False, True, True, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 6, 5, 92, True, False, True, True, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 93, True, False, True, True, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 4, 5, 93, True, True, True, True, 1, 11, 11, 16, 1, 1, 0, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 2, 5, 94, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 2, 5, 93, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 1, 5, 94, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 0, 5, 94, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 0, 6, 91, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 0, 6, 90, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 2, 6, 90, True, True, True, True, 1, 11, 11, 16, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 14, 1, 1, 2, 6, 90, True, False, True, False, 1, 11, 11, 16, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 97, True, False, True, False, 1, 11, 11, 16, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 97, False, False, False, False, 1, 11, 11, 16, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 2, 6, 97, False, False, True, False, 1, 11, 11, 16, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 4, 6, 97, False, False, True, False, 1, 11, 11, 16, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 6, 6, 97, True, False, True, False, 1, 11, 11, 16, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 6, 6, 96, False, False, True, False, 1, 11, 11, 17, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 6, 6, 96, True, False, True, False, 1, 11, 11, 17, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 15, 1, 1, 8, 6, 96, True, False, True, False, 1, 11, 11, 17, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 8, 6, 104, True, False, True, True, 1, 11, 11, 18, 1, 1, 0, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 8, 6, 104, True, True, True, True, 1, 11, 11, 18, 1, 1, 2, 6)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 8, 7, 101, True, False, True, True, 1, 11, 11, 18, 1, 1, 2, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 10, 7, 101, True, True, True, True, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 10, 7, 101, True, False, True, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 10, 7, 101, True, False, True, True, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 10, 7, 101, False, False, False, False, 1, 11, 11, 18, 1, 1, 4, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 8, 7, 102, False, False, True, False, 1, 11, 11, 18, 1, 1, 3, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 7, 7, 102, False, False, False, False, 1, 11, 11, 18, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 9, 7, 102, False, False, True, False, 1, 11, 11, 18, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 16, 1, 1, 7, 7, 103, False, False, True, False, 1, 11, 11, 18, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 112, True, False, True, False, 1, 11, 11, 18, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 112, True, False, True, False, 1, 11, 11, 19, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 112, True, False, True, True, 1, 11, 11, 19, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 7, 112, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 5, 7, 113, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 8, 111, True, False, True, False, 1, 11, 11, 20, 1, 1, 0, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 8, 111, True, False, True, True, 1, 11, 11, 20, 1, 1, 0, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 8, 111, False, False, True, False, 1, 11, 11, 20, 1, 1, 0, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 4, 8, 111, True, False, True, False, 1, 11, 11, 21, 1, 1, 0, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 17, 1, 1, 3, 8, 112, True, False, True, True, 1, 11, 11, 21, 1, 1, 0, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, False, True, True, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 18, 1, 1, 2, 8, 120, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 8, 128, True, False, True, True, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 8, 128, False, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 8, 128, True, False, True, False, 1, 11, 11, 21, 1, 1, 2, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 8, 128, True, False, True, False, 1, 11, 11, 21, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 19, 1, 1, 2, 8, 128, True, False, True, True, 1, 11, 11, 21, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 8, 136, False, False, False, False, 1, 11, 11, 21, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 2, 8, 136, False, False, True, False, 1, 11, 11, 21, 1, 1, 4, 8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 9, 135, False, False, True, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 20, 1, 1, 0, 9, 134, False, False, True, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 9, 142, False, False, True, False, 1, 11, 11, 21, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 9, 142, True, False, True, False, 1, 11, 11, 22, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 9, 142, True, False, True, True, 1, 11, 11, 22, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 9, 142, True, False, True, True, 1, 11, 11, 23, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 0, 9, 142, True, True, True, True, 1, 11, 11, 23, 1, 1, 6, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 9, 142, True, False, True, False, 1, 11, 11, 23, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 9, 142, False, False, True, False, 1, 11, 11, 23, 1, 1, 8, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 9, 142, False, False, True, False, 1, 11, 11, 23, 1, 1, 10, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 9, 142, True, False, True, False, 1, 11, 11, 23, 1, 1, 10, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 21, 1, 1, 2, 9, 142, True, False, True, True, 1, 11, 11, 23, 1, 1, 10, 9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 22, 1, 1, 2, 10, 150, True, True, True, True, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 10, 157, True, False, True, True, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 10, 156, True, False, True, True, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 10, 156, False, False, True, False, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 10, 156, True, False, True, False, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 0, 10, 157, True, False, True, True, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 2, 10, 157, True, False, True, False, 1, 11, 11, 23, 1, 1, 12, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 4, 10, 156, False, False, True, False, 1, 11, 11, 23, 1, 1, 11, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 23, 1, 1, 3, 10, 157, True, False, True, False, 1, 11, 11, 23, 1, 1, 8, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 2, 10, 165, True, False, True, False, 1, 11, 11, 23, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 1, 10, 166, True, False, True, True, 1, 11, 11, 23, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 0, 10, 166, True, False, True, True, 1, 11, 11, 23, 1, 1, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 24, 1, 1, 0, 10, 166, True, True, True, True, 1, 11, 11, 24, 1, 1, 1, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 0, 10, 168, True, True, True, True, 1, 11, 11, 24, 1, 1, 0, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 167, True, True, True, True, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 165, False, False, True, False, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 165, True, False, True, False, 1, 11, 11, 24, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 165, True, False, True, False, 1, 11, 11, 24, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 165, True, False, True, True, 1, 11, 11, 24, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 2, 10, 165, False, False, True, False, 1, 11, 11, 24, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, False, False, True, False, 1, 11, 11, 25, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, True, False, True, False, 1, 11, 11, 25, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, True, False, True, False, 1, 11, 11, 26, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, True, False, True, True, 1, 11, 11, 26, 1, 1, 4, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, False, False, True, False, 1, 11, 11, 26, 1, 1, 3, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 165, True, False, True, False, 1, 11, 11, 26, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 10, 164, True, False, True, False, 1, 11, 11, 26, 1, 1, 2, 10)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 162, True, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 25, 1, 1, 4, 11, 162, True, False, True, True, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 4, 11, 162, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 4, 11, 162, False, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 4, 11, 161, False, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 160, False, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 159, False, False, False, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 159, False, False, True, False, 1, 11, 11, 27, 1, 1, 4, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 159, False, False, True, False, 1, 11, 11, 27, 1, 1, 1, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 159, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 11, 159, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 11, 160, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 11, 159, False, False, False, False, 1, 11, 11, 27, 1, 1, 0, 11)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 12, 157, False, False, False, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 12, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 6, 12, 158, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 12, 158, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 8, 12, 158, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 26, 1, 1, 10, 12, 158, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 10, 12, 158, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 10, 12, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 2, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 10, 12, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 1, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 9, 12, 157, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 4, 12, 159, False, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 27, 1, 1, 4, 12, 159, True, False, True, False, 1, 11, 11, 27, 1, 1, 0, 12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 12, 0, 1, 0, 0, 0, 0, 2, True, True, True, True, 1, 12, 12, 2, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 0, 0, 0, 3, True, True, True, True, 1, 12, 12, 3, 0, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 0, 0, 0, 3, True, True, True, True, 1, 11, 11, 3, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 0, 0, 0, 3, True, True, True, True, 1, 11, 11, 4, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 0, 0, 0, 3, True, True, True, True, 1, 11, 11, 5, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 1, 0, 0, 3, True, True, True, True, 1, 11, 11, 5, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 1, 0, 0, 3, True, True, True, True, 1, 11, 11, 6, 1, 0, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 1, 1, 1, 0, 0, 3, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 2, 1, 1, 0, 0, 11, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 19, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 3, 1, 1, 0, 0, 18, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 0, 0, 26, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 11, 0, 4, 1, 1, 2, 0, 26, True, True, True, True, 1, 11, 11, 7, 1, 1, 0, 0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
